anvaya,anvayaInfo,canto,english,englishInfo,hindi,hindiInfo,pada,padaInfo,sloka,slokaNo
अन्वयक्रमः -,विलुलितालकसंहतिः मृगदृशां ललाटजं श्रमवारि आमृशन् सरसां तनुतरङ्गततिं दलत्कुवलयं वलयन् मरुत् आववौ ।,canto6,English Translation- ,"The wind of spring season, while swaying away from the multitude of hair of the deer-eyed women and while removing sweat on their foreheads, and while swaying the stratum of waves of water of blossoming lotus-pond, blew.",हिन्दीभावार्थ -,"मृगनयनियों के केशकलाप को हिलाने वाला तथा उनके ललाट (माथे) से उत्पन्न पसीने को दूर करता हुआ नील कमलों के विकासपूर्वक जलाशय की तरङ्गश्रेणी को धीरे-धीरे हिलाता हुआ (वसन्तऋतु का) वायु चलने लगा, अर्थात् शीतल, मन्द, सुगन्ध वायु बहने लगा ।",पदविभागः -,विलुलितालकसंहतिः आमृशन् मृगदृशां श्रमवारि ललाटजं तनुतरङ्गततिं सरसां दलत्कुवलयं वलयन् मरुत् आववौ ।,विलुलितालकसंहतिरामृशन् मृगदृशां श्रमवारि ललाटजम् । तनुतरङ्गततिं सरसां दलत्कुवलयं वलयन्मरुदाववौ ।।३।।,3
अन्वयक्रमः -,कुरबकस्तबकव्यतिषङ्गिणि (अत एव) गुणवदाश्रयलब्धगुणोदये अलिनि मलिनिमा माधवयोषितां विलोचनतारकाः तुलयति स्म ।,canto6,English Translation- ,"Having sat on the bunches of red Amarānth, bumble-bees have obtained eminence of the attribute, i.e., the blackness of those bunches and that (blackness) of bumble-bees has equaled the eye-ball of women of Lord Śrī Kṛṣṇa.",हिन्दीभावार्थ -,"कुरबक के गुच्छे पर बैठे हुए, अत एव- (श्वेत) गुणयुक्त (कुरबक स्तबक का) आश्रय (लेने) से प्राप्त कर लिया है गुण (कालिमा) के उत्कर्ष को जिसने, उस भौंरे में (स्थित) कालिमा ने यादवों अथवा श्रीकृष्ण भगवान् की स्त्रियों के नेत्रों की (काली) पुतलियों की समता की ।",पदविभागः -,तुलयति  स्म विलोचनतारकाः कुरबकस्तबकव्यतिषङ्गिणि गुणवदाश्रयलब्धगुणोदये  मलिनिमा अलिनि माधवयोषिताम् ।,तुलयति स्म विलोचनतारकाः कुरबकस्तबकव्यतिषङ्गिणि । गुणवदाश्रयलब्धगुणोदये मलिनिमालिनि माधवयोषिताम् ।।४।।,4
अन्वयक्रमः -,उज्ज्वलकाञ्चनकान्तिभिः चम्पकैः युतं स्फुटम् अशोकं भिदाभृतः विरहिणं हृदयस्य मदनाग्निना कपिशितं पिशितम् इव अशोभत ।,canto6,English Translation- ,"Flowers of Aśoka, standing in conjunction with flowers of a tree called 'Campaka,' were splendorous like radiant golden color and shone like that of broken hearts of parted away persons, whose flesh was embrowned by the fire of cupid.",हिन्दीभावार्थ -,"शुद्ध सुवर्ण की कान्त वाले (पीले-पीले) चम्पा के पुष्पों से युक्त अर्थात् – चम्पा के पुष्पों के मध्य में स्थित अशोक का पुष्प, विरही लोगों के विदीर्ण हुए हृदय के कामाग्नि द्वारा (जलाकर) कपिश वर्ण किये हुए मानो मांस के समान शोभता था ।",पदविभागः -,स्फुटम् इव उज्ज्वलकाञ्चनकान्तिभिः युतम् अशोकम् अशोभत चम्पकैः विरहिणं हृदयस्य भिदाभृतः कपिशितं पिशितं मदनाग्निना ।,स्फुटमिवोज्ज्वलकाश्चनकान्तिभिर्युतमशोकमशोभत चम्पकैः ।विरहिणां हृदयस्य भिदाभृतः कपिशितं पिशितं मदनाग्निना ।।५।।,5
अन्वयक्रमः -,आम्रवनस्य रजःकणाः स्मरहुताशनमुर्मुरचूर्णतां दधुः इव अतः परितः उपरि निपतिताः ते पथिकव्रजान् भृशं परितेपुः ।,canto6,English Translation- ,Forest of mangoes with its pollen-dust was appearing as if the burning chaff of fire of desire ('kāma') and hence it's pollen-dust which fell from all around on the heads of travelers had afflicted them.,हिन्दीभावार्थ -,(मञ्जरी युक्त) आम के वन के परागों के चूर्ण मानो कामाग्नि की भभूत (भूसे की अग्नि के चूर्ण) बन गये । अत एव सब ओर से सिरों के ऊपर गिरे हुए वे पराग-कण पथिकों को बहुत संतप्त करने लगें ।,पदविभागः -,स्मरहुताशनमुर्मुरचूर्णतां दधुः इव आम्रवनस्य रजःकणाः निपतिताः परितः पथिकव्रजान् उपरि ते परितेपुः अतः भृशम् ।,स्मरहुताशनमुर्मुरचूर्णतां दधुरिवाम्रवनस्य रजःकणाः । निपतिताः परितः पथिकव्रजानुपरि ते परितेपुरतो भृशम् ।।६।।,6
अन्वयक्रमः -,प्रियतमेषु कृतक्रुधः वधूः अनुनायिका रतिपतिप्रहिता इव बकुलपुष्परसासवपेशलध्वनिः मधुपावलिः अगात् निरगात् ।,canto6,English Translation- ,"The cluster of bees, with a musical sound, having (consumed) intoxicated honey, came forth of Bakula tree, were acting as if, a friend (a female subordinate character, who can convince the heroine), sent by Cupid to convince the proud women who were angry on beloved.",हिन्दीभावार्थ -,प्रियतमों पर कुपित मानिनी स्त्रियों को मनाने वाली सखी कामदेव के द्वारा मानो भेजी गई बकुल (मौलसिरी) के फूलों के मकरन्द (रस) रूपी मद्य (के पान करने) से मधुरध्वनि वाली भ्रमरपङ्क्ति वृक्ष से निकली ।,पदविभागः -,रतिपतिप्रहिता इव कृतक्रुधः प्रियतमेषु वधूः अनुनायिका बकुलपुष्परसाऽऽसवपेशलध्वनिः निरगात्  अगात् मधुपावलिः ।,रतिपतिप्रहितेव कृतक्रुधः प्रियतमेषु वधूरनुनायिका । बकुलपुष्परसाऽऽसवपेशलध्वनिरगान्निरगान्मधुपावलिः ।।७।।,7
अन्वयक्रमः -,गुरुमत्सरच्छिदुरया काम्यगिरा परपुष्टया प्रियसखीसदृशं किमपि प्रतिबोधिताः अङ्गनाः प्रियतमाय अयाचितं वपुः अदुः।,canto6,English Translation- ,"A cuckoo, like a best friend, destroys extreme arrogance and wrath by its melodious voice similarly, some secret which is inexplicable by others, as if explained by a beloved friend, women, without even asked, offered (their) bodies to their lovers.",हिन्दीभावार्थ -,बढ़े हुए मत्सर (पतिविषयक द्वेष) को नष्ट करने वाली मधुरभाषिणी कोयल के द्वारा प्रियसखी के समान कुछ अनिर्वचनीय (गुप्त रहस्य) समझाई गई स्त्रियों ने बिना प्रार्थना किये हुए ही प्रियतम के लिये (सम्भोगार्थ) अपने शरीर को समर्पित कर दिया ।,पदविभागः -,प्रियसखीसदृशं प्रतिबोधिताः किमपि काम्यगिरा परपुष्टया  प्रियतमाय वपुः गुरुमत्सरच्छिदुरया अदुः अयाचितम् अङ्गनाः।,प्रियसखीसदृशं प्रतिबोधिताः किमपि काम्यगिरा परपुष्टया । प्रियतमाय वपुर्गुरुमत्सरच्छिदुरयाऽदुरयाचितमङ्गनाः ।।८।।,8
अन्वयक्रमः -,मधुकरैः अपवादकरैः इव पथिकाः हरिणाः इव परिवादिनीस्वरजिता वचसः कलतया रजिताः स्मृतिभुवः वशम् आययुः ।,canto6,English Translation- ,The deer by the hunters and the travelers by the bumble-bees got attracted to the melodious tunes that win over the sound of a lute and thus became the targets of Cupid.,हिन्दीभावार्थ -,"व्याधों से हरिण तथा भौरों से पथिक लोग, वीणा के स्वर को जीतने वाली वाणी (भ्रमर गुञ्जन) की मधुरता से आकृष्ट हुए कामदेव के वशीभूत हो गये ।",पदविभागः -,मधुकरैः अपवादकरैः इव स्मृतिभुवः पथिकाः हरिणाः इव कलतया वचसः परिवादिनीस्वरजिता रजिताः वशम् आययुः ।,मधुकरैरपवादकरैरिव स्मृतिभुवः पथिका हरिणा इव । कलतया वचसः परिवादिनीस्वरजिता रजिता वशमाययुः ।।९।।,9
अन्वयक्रमः -,प्रमदया कुसुमाऽवचिचीषया रसात् समभिसृत्य अवलम्बितः (तथापि) अविनमन् (अत एव) वृथोच्चकैः वनपादपः अनृतया नृतया न रराज ।,canto6,English Translation- ,"A forest tree grew tall in vain and did not shine with its false manhood, as, it did not react or bend over to a woman, who, when, out of affection went and held it, by her hand, desirous to pluck flowers.",हिन्दीभावार्थ -,कामिनी के द्वारा फूल तोड़ने (रमण करने) की इच्छा से प्रेमपूर्वक समीप में जाकर हाथ से पकड़ा हुआ भी न झुकता हुआ अत एव व्यर्थ ही ऊँचा वन का वृक्ष झूठे पुरुषत्व से शोभित नहीं हुआ ।,पदविभागः -,समभिसृत्य रसात् अवलम्बितः प्रमदया कुसुमाऽवचिचीषया अविनमन् न रराज वृथोच्चकैः अनृतया नृतया वनपादपः ।,समभिसृत्य रसादवलम्बितः प्रमदया कुसुमाऽवचिचीषया । अविनमन्न रराज वृथोच्चकैरनृतया नृतया वनपादपः ।।१०।।,10
अन्वयक्रमः -,स्तनभरेण जितस्तबकानमन्नवलते (अत एव) इदं विरागि अलिकदम्बकं परागिणीः अम्बुरुहां ततीः अपास्य तव अभिमुखं वलते ।,canto6,English Translation- ,"This detached cluster of bees having left the lotuses that are possessed with pollen-dust is coming in front of you assuming you, who is bent because of the heaviness of breasts like that of a creeper which is bent down due to the weight of its bunch of flowers.",हिन्दीभावार्थ -,"‘अब मेरी प्रियतमा मुझे आलिङ्गन कर सुखी करे’ ऐसी इच्छा करने वाले किसी विलासी प्रियतम के द्वारा भ्रमरपात से भयभीत की गई नायिका के स्वयं ही किये गये आलिङ्गन का वर्णन तीन श्लोकों (6-11-13) से करते हैं - हे स्तनों के भार से जीते हुए फूलों के गुच्छों से झुकती हुई नवीन लता के समान (प्रिये!) यह विरक्त भ्रमर-समूह (तुम्हें श्रेष्ठलता समझकर, अत एव) परागयुक्त कमलों की श्रेणियों को छोड़कर तुम्हारे सामने आ रहा है ।",पदविभागः -,इदम् अपास्य विरागि परागिणीः अलिकदम्बकम् अम्बुरुहां ततीः स्तनभरेण जितस्तबकानमन्नवलते वलते अभिमुखं तव ।,इदमपास्य विरागि परागिणीरलिकदम्बकमम्बुरुहां ततीः । स्तनभरेण जितस्तबकानमन्नवलते वलतेऽभिमुखं तव ।।११।।,11
अन्वयक्रमः -,तव सुरभिणि श्वसिते नवसुधामधुरे अधरे च तृषं दधतः अलेः मम इव अमू सौमनसौ गन्धरसौ मनसः मुदे न अलम् (भवतः)।,canto6,English Translation- ,"The nectar and fragrance of these two flowers are not capable enough to please the bees and hence as my mind, so these bees also are pleased with your fragrant sigh and lips that are as sweet as new ambrosia (and so are coming towards you).",हिन्दीभावार्थ -,(तुम्हारे सामने भ्रमर के आने में यह कारण है कि) तुम्हारे सुगन्धयुक्त निःश्वास तथा नवीन अमृत के समान मधुर तुम्हारे अधरोष्ठ में तृषा को धारण करते हुए ये दोनों पुष्पों के सौरभ तथा पराग-रस मेरे समान भ्रमर के मन को भी हर्षित करने में समर्थ नहीं हैं ।,पदविभागः -,सुरभिणि श्वसिते दधतः तृषं नवसुधामधुरे च तव अधरे अलम् अलेः इव गन्धरसौ अमू मम न सौमनसौ मनसः मुदे ।,सुरभिणि श्वसिते दधतस्तृषं नवसुधामधुरे च तवाधरे । अलमलेरिवं गन्धारसावमू मम न सौमनसौ मनसो मुदे ।।१२।।,12
अन्वयक्रमः -,इति गदन्तं प्रणयिनम् अनन्तरम् भुजयुगोन्नमनोच्चतरस्तनी अङ्गना वलिमया उदरश्रिया (उपलक्षिता) अलिभयात् इव रभसात् सस्वजे ।,canto6,English Translation- ,"When a man was saying thus, (his) woman, who, when lifted her two shoulders had very high breasts and who bears the beauty of her waist with corrugated ripples, had embraced him quickly out of fear of bumble-bees.",हिन्दीभावार्थ -,"इस प्रकार कहते हुए प्रेमी (नायक) का, बाद में दोनों बाहुओं को उठाने से अधिक ऊँचे स्तनों वाली तथा त्रिवलीयुक्त उदर (पेट) की शोभा से उपलक्षित नायिका ने मानो भ्रमर के भय से वेगपूर्वक आलिंगन किया ।",पदविभागः -,इति गदन्तम् अनन्तरम् अङ्गना भुजयुगोन्नमनोच्चतरस्तनी प्रणयिनं रभसात् उदरश्रिया वलिमया अलिभयात् इव सस्वजे ।,इति गदन्तमनन्तरमङ्गना भुजयुगोन्नमनोच्चतरस्तनी । प्रणयिनं रभसादुदरश्रिया वलिमयाऽलिभयादिव सस्वजे ।।१३।।,13
अन्वयक्रमः -,वदनसौरभलोभपरिभ्रमद्भ्रमरसम्भ्रमसम्भृतशोभया चलितया (अत एव) अलकलोलदृशा अन्यया कलमेखलाकलकलः विदधे ।,canto6,English Translation- ,"Another woman possessed with the beauty of fear caused by bumble-bees that were swirling around for the fragrance of her mouth, moved due to the agitation of bumble-bees (and hence) possessed with quivering eyes that had curly hair falling on them, made a musical sound of a girdle.",हिन्दीभावार्थ -,"(अङ्गना के) मुख के सुगन्ध के लोभ से घूमते हुए (चारों ओर चक्कर लगाकर पास में (अत एव) आते हुए) भौंरे के भय से बढ़ी हुई शोभा वाली (तथा उससे डर कर अन्यत्र) चली हुई (अत एव) केशों (के आँखों के ऊपर गिरने) से व्याकुल नेत्रवाली किसी दूसरी स्त्री ने करधनी का मधुर शब्द किया, अर्थात् भय से शीघ्रतापूर्वक चलने से उनकी करधनी बजने लगी ।",पदविभागः -,वदनसौरभलोभपरिभ्रमद्भ्रमरसम्भ्रमसम्भृतशोभया चलितया विदधे कलमेखलाकलकलः अलकलोलदृशा अन्यया ।,वदनसौरभलोभपरिभ्रमद्भ्रमरसम्भ्रमसम्भृतशोभया । चलितया विदधे कलमेखलाकलकलोऽलकलोऽलदृशाऽन्यया ।।१४।।,14
अन्वयक्रमः -,याः कुकुरस्त्रियः गणशः अग्रतः प्रणतम् अपि प्रियम् अभिमानितया न अजगणन् ताः मधौ सति मदनव्यथाविधुरिताः (सत्यः) धुरि अभवन्।,canto6,English Translation- ,"The women of Yādava clan, who, out of pride did not consider their lovers, though requested several times, with the arrival of Spring, being suffered by the fever of love, they, by themselves went ahead.",हिन्दीभावार्थ -,जिन यादवाङ्गनाओं ने सामने अनेक बार प्रणत हुए भी प्रिय को अभिमानिनी होने से नहीं गिना (उन प्रियों के समक्ष मानत्याग कर सम्भोगार्थ तैयार नहीं हुई) वे यादवाङ्गनाएँ वसन्त ऋतु के आने पर कामज्वर से पीड़ित होकर स्वयं ही आगे हुई । अर्थात्-सम्भोगार्थ स्वयमेव तैयार हो गयीं ।,पदविभागः -,अजगणन् गणशः प्रियम् अग्रतः प्रणतम् अपि अभिमानितया न याः सति मधौ अभवन् मदनव्यथाविधुरिताः धुरि ताः कुकुरस्त्रियः।,अजगणन् गणशः प्रियमग्रतः प्रणतमप्यभिमानितया न याः । सति मधावभवन्मदनव्यथाविधुरिता धुरिता कुकुरस्त्रियः ।।१५।।,15
अन्वयक्रमः -,गतभर्तृकाः अपराः कुसुमकार्मुककार्मुकसंहितद्रुतशिलीमुखखण्डितविग्रहाः (सत्यः) मरणम् अपि प्रतिपेदिरे मुहुः मुमुहुः(इति) किमु ।,canto6,English Translation- ,"Some other women when got separated from their husbands, with their bodies wounded by the arrows of cupid that have a rapid movement and thus obtained even death and frequently fainted indeed.",हिन्दीभावार्थ -,"विरहिणी दूसरी स्त्रियों ने कामदेव के धनुष पर चढ़े हुए एवं द्रुत गति वाले बाणों के द्वारा विदीर्ण शरीर वाली होते हुए मृत्यु को भी प्राप्त किया; तथा बार-बार (वे) मोहित हुई, इस बात का तो कहना ही क्या है ।",पदविभागः -,कुसुमकार्मुककार्मुकसंहितद्रुतशिलीमुखखण्डितविग्रहाः मरणम् अपि अपराः प्रतिपेदिरे किमु मुहुः मुमुहुः गतभर्तृकाः ।,कुसुमकार्मुककार्मुकसंहितद्रुतशिलीमुखखण्डितविग्रहाः । मरणमप्यपराः प्रतिपेदिरे किमु मुहुर्मुमुहुर्गतभर्तृकाः ।।१६।।,16
अन्वयक्रमः -,सुतनु! रुरुदिषा ते वदनाम्बुरुहश्रियः अलङ्करणाय सत्यं (भवति)। तदपि सम्प्रति मधौ सन्निहिते (सति) अश्रुणः अधिगमम् अमङ्गलं (भवति) (इति) धिक् ।,canto6,English Translation- ,"Oh, beautiful lady! Your desire to cry is true to beautify your lotus like face, but, with the arrival of Spring season, it is inauspicious to shed tears.",हिन्दीभावार्थ -,"बन्धुजन द्वारा किसी प्रोषितपतिका को आश्वस्त करने का वर्णन करते हैं – हे सुन्दरि! तुम्हारी रोने की इच्छा तुम्हारे मुख कमल की शोभा को सुशोभित करने के लिये है, (यह बात) सत्य है । अर्थात् रोने की इच्छा से तुम्हारा मुख सुशोभित ही होता है, तथापि इस समय वसन्त के आने पर अश्रुओं की प्राप्ति रूप अमङ्गल को धिक्कार है । अर्थात् इस समय आँसुओं का बहाना निन्दनीय (अनुचित) है ।",पदविभागः -,रुरुदिषा वदनाम्बुरुहश्रियः सुतनु! सत्यम् अलङ्करणाय ते तदपि सम्प्रति सन्निहिते मधौ अधिगमं धिक् अमङ्गलम्अश्रुणः ।,रुरुदिषा वदनाम्बुरुहश्रियः सुतनु! सत्यमलङ्करणाय ते । तदपि सम्प्रति सन्निहिते मधावधिगमं धिगमङ्गलमश्रुणः ।।१७।।,17
अन्वयक्रमः -,प्रियतया अघशङ्किभिः बान्धवैः त्वयि गदिताः (इति) कष्टम् (अस्ति) । असौ विरहवेदनया अचिरात् असून् त्यजति इति गिरः हे सखि! अवितथाः मा वितथाः ।,canto6,English Translation- ,"This lady, out of separation from her husband may leave her life, thus said about you, by your relatives. O, dear! Don't make those words of your relative correct, which were uttered out of affection assuming something terrible may happen to you.",हिन्दीभावार्थ -,"स्नेह वश अनिष्ट की शङ्का करने वाले बन्धुओं के द्वारा तुम्हारे विषय में उच्चारण किये हुए, ‘खेद है कि वह बाला (अङ्गना) विरह वेदना से शीघ्र ही प्राणों को छोड़ देगी’ इस प्रकार के वचनों को, हे सखि! सत्य मत करो । अर्थात् वृथा अत्यन्त शोक (करने) से मृत्यु को मत प्राप्त होवो ।",पदविभागः -,त्यजति कष्टम् असौ अचिरात् असून् विरहवेदनया इति अघशङ्किभिः प्रियतया गदिताः त्वयि बान्धवैः अवितथाः वितथाः सखि! मा गिरः ।,त्यजति कष्टमसावचिरादसून् विरहवेदनयेत्यघशङ्किभिः । प्रियतया गदितास्त्वयि बान्धवैरवितथा वितथाः सखि मा गिरः ।।१८।।,18
अन्वयक्रमः -,"असौ दूरगतः अपि महं न अतिवर्तते खलु, इति बन्धुतया उदितैः ऋतैः बहिः प्रणयिनः स्वरं निशमय्य वधूः अमृतैः इव निर्ववौ ।",canto6,English Translation- ,"Your lover though stays far away, will not forego the celebrations of Spring. While the dear one was saying thus, having heard the voice of her beloved from outside, a woman who was away from her husband, was gratified as if with that of ambrosia.",हिन्दीभावार्थ -,"वह तुम्हारा प्रेमी पति दूर स्थित होने पर भी वसन्तोत्सव को नहीं छोड़ेगा, अर्थात् वसन्तोत्सव मनाने के लिए अवश्य आयेगा । इस प्रकार प्रियजनों (सखी आदि) के द्वारा कहे हुए सत्य वचनों से बाहर (द्वार पर संयोगवश उसी समय आये हुए) प्रियतम के स्वर (कण्ठध्वनि) को सुनकर वधू इस प्रकार तृप्त हुई जैसे कोई अमृत से तृप्त होता है ।",पदविभागः -,न खलु दूरगतः अपि अतिवर्तते महम् असौ इति बन्धुतया उदितैः प्रणयिनः निशमय्य वधूः बहिः स्वरं ऋतैः इव निर्ववौ ।,न खलु दूरगतोऽप्यतिवर्तते महमसाविति बन्धुतयोदितैः । प्रणयिनो निशमय्य वधूर्बहिः स्वरमृतैरमृतैरिव निर्ववौ ।।१९।।,19
अन्वयक्रमः -,मधुबोधितमाधवीमधुसमृद्धिसमेधितमेधया (अत एव) उन्मदध्वनिभृता मधुरया मधुकराङ्गनया मुहुः निभृताक्षरम् उज्जगे ।,canto6,English Translation- ,"A female bumble-bee, which possessed a melodious and intoxicating voice and whose talent (in humming) arose due to a creeper called 'Mādhavī' of Spring season, sang loudly with the words that were frequently held upon, i.e., without any words, it was just humming.",हिन्दीभावार्थ -,"वसन्त ऋतु से खिलाई हुई वासन्ती लता की पुष्परस की वृद्धि से अर्थात् माधवी लता के पुष्प रस का पान करने से बढ़ गयी है बुद्धि अथवा मस्ती जिसकी उस (उन्मदध्वनिभृता) मस्त ध्वनि वाली (मधुरया) मधुर स्वर वाली भ्रमरी ने बार-बार दबे हुए अक्षरों में गाना आरम्भ किया जिसमें अक्षर प्रतीत नहीं होते, केवल गुनगुनाहट ही सुनाई देती है ।",पदविभागः -,मधुरया मधुबोधितमाधवीमधुसमृद्धिसमेधितमेधया मधुकराङ्गनया मुहुः उन्मदध्वनिभृता निभृताक्षरम् उज्जगे ।,मधुरया मधुबोधितमाधवीमधुसमृद्धिसमेधितमेधया । मधुकराङ्गनया मुहुरुन्मदध्वनिभृता निभृताक्षरमुज्जगे ।।२०।।,20
अन्वयक्रमः -,अरुणिताखिलशैलवना मुहुः पथिकान् परितापिनः विदधती उच्चकैः विकचकिंशुकसंहतिः दवहव्यवहश्रियम् उदवहत् ।,canto6,English Translation- ,"The high shrubs of 'Butea' flowers, while reddening the entire forest range of the mountain and making the travelers, distressed for separating them from their beloved and thus held the beauty of fire in the forest.",हिन्दीभावार्थ -,समस्त पर्वत के वन को लाल बनाये हुये तथा बार-बार विरही पथिकों को सन्तप्त करते हुए ऊँचे खिले हुए ढाक के फूलों के समूह ने वन अग्नि की शोभा को धारण किया । खिले हुए ढाक के फूल ऐसे मालूम पड़ते थे जैसे वन में अग्नि लग गई हो ।,पदविभागः -,अरुणिताखिलशैलवना मुहुः विदधती पथिकान् परितापिनः विकचकिंशुकसंहतिः उच्चकैः उदवहत् दवहव्यवहश्रियम् ।,अरुणिताखिलशैलवना मुहुर्विदधती पथिकान् परितापिनः । विकचकिंशुकसंहतिरुच्चकैरुदवहद् दवहव्यवहश्रियम् ।।२१।।,21
अन्वयक्रमः -,"यत्र शिरीषरजोरुचः रवितुरङ्गतनूरुहतुल्यतां दधति, असौ शुचिः नवमल्लिकाः चिरसौरभसम्पदः विदधत् उपययौ ।",canto6,English Translation- ,The summer has arrived with pollen-dust of flowers of Flea tree (Śirīṣa) bearing the splendor in a green color that resembles rays of the Sun and pores of a horse and enduring fragrance of tender jasmine flowers.,हिन्दीभावार्थ -,वसन्त वर्णन करने के बाद अब तीन श्लोकों में ग्रीष्म ऋतु का वर्णन करते है- जिस ग्रीष्म ऋतु या आषाढ मास में शिरीष पुष्पों के परागों की कान्तियाँ सूर्य के हरित वर्ण वाले किरणें और घोडें के रोमों की समानता को धारण करती है अर्थात् हरी हो जाती है नवमल्लिकाओं के सुगन्ध को चिरस्थायि करता हुआ वह ग्रीष्म ऋतु या आषाढ़ मास आ गया ।,पदविभागः -,रवितुरङ्गतनूरुहतुल्यतां दधति यत्र शिरीषरजोरुचः उपययौ विदधत् नवमल्लिकाः शुचिः असौ चिरसौरभसम्पदः ।,रवितुरङ्गतनूरुहतुल्यतां दधति यत्र शिरीषरजोरुचः । उपययौ विदधन्नवमल्लिकाः शुचिरसौ चिरसौरभसम्पदः ।।२२।।,22
अन्वयक्रमः -,दलितकोमलपाटलकुड्मले निजवधूश्वसितानुविधायिनि उन्मदभ्रमदलौ मरुति वाति (सति) विलासिभिः मदलौल्यम् उपाददे ।,canto6,English Translation- ,"When the wind of summer season that resembles the (warm) sigh of their beloved (women) and in which, intoxicated bumble-bees roam around and the wind that enables buds of roses to blossom blows, amorous people became fickle with intoxication.",हिन्दीभावार्थ -,"कोमल गुलाब की कलियों को विकसित करने वाली, अपनी स्त्रियों के निःश्वास के सदृश (उष्ण) तथा जिसमें मदोन्मत्त भ्रमर घूम रहै हैं ऐसी ग्रीष्म ऋतु की वायु के बहने पर विलासी जन मद से चञ्चल हो गयें ।",पदविभागः -,दलितकोमलपाटलकुड्मले निजवधूश्वसितानुविधायिनि मरुति वाति विलासिभिः उन्मदभ्रमदलौ मदलौल्यम् उपाददे ।,दलितकोमलपाटलकुड्मले निजवधूश्वसितानुविधायिनि । मरुति वाति विलासिभिरुन्मदभ्रमदलौ मदलौल्यमुपाददे ।।२३।।,23
अन्वयक्रमः -,वरोरुभिः तत्क्षणस्नपनवारितुषारभृतः स्तनाः दयितोरसि निदधिरे च करेण सरसचन्दनरेणुः अनुक्षणं विचकरे ।,canto6,English Translation- ,The women possessed with the best thighs and endowed with droplets of water as they bathed at that moment placed their breasts on chests of their beloved and frequently applied wet sandalwood paste with their hands.,हिन्दीभावार्थ -,"उत्तम जघन वाली अङ्गनाओं ने तत्काल स्नान कराने से पानी के जलकणों को धारण करने वाले, अर्थात् शीतलता को धारण करने वाले स्तनों को प्रियतमों के वक्षस्थलों पर रख दिया, और हाथ से प्रतिक्षण गीले चन्दन के लेप को भी लगाया । (यहाँ ग्रीष्म ऋतु का वर्णन समाप्त हुआ) ।",पदविभागः -,निदधिरे दयितोरसि तत्क्षणस्नपनवारितुषारभृतः स्तनाः सरसचन्दनरेणुः अनुक्षणं विचकरे च करेण वरोरुभिः ।,निदधिरे दयितोरसि तत्क्षणस्नपनवारितुषारभृतः स्तनाः । सरसचन्दनरेणुरनुक्षणं विचकरे च करेण वरोरुभिः ।।२४।।,24
अन्वयक्रमः -,स्फुरदधीरतडिन्नयना अगलितोरुपयोधरा जलधरावलिः अप्रतिपालितस्वसमया (सती) जगतीधरं प्रियम् इव मुहुः समयात् ।,canto6,English Translation- ,"Splendorous and fickle row of clouds that were big in size as they didn't pour down, without waiting for their time (season) to arrive, have assembled on Raivataka mountain, in similarity with the women with fickle and splendorous eyes, with large breasts and thighs, who have approached their beloved without even waiting for an opportunity.",हिन्दीभावार्थ -,ग्रीष्म ऋतु का वर्णन करने के बाद अब क्रम प्राप्त वर्षा ऋतु का वर्णन करते हैं- चमकते हुए चञ्चल बिजली रूपी नेत्रों वाली तथा नहीं बरसने से बड़े-बड़े मेघों वाली (श्रीकृष्ण भगवान् की सेवा के लिये एक साथ सब ऋतुओं के उपस्थित होने के कारण) अपने समय (क्रमिक काल) की अपेक्षा नहीं करने वाली बादलों की पङ्क्ति रैवतक पर्वत पर उस प्रकार उपस्थित हुई जिस प्रकार चमकते हुए एवं चञ्चल बिजली के समान नेत्रों वाली (युवा अवस्था होने से) नहीं झुके हुए जंघा और स्तनों वाली अथवा बड़े बड़े स्तनों वाली (काम वृद्धि होने से धैर्य नहीं धारण कर सकने के कारण) अपने समय की प्रतीक्षा नहीं करने वाली नायिका प्रिय के पास (बिना अवसर के ही) बार-बार उपस्थित हो जाती है ।,पदविभागः -,स्फुरदधीरतडिन्नयना मुहुः प्रियम् इव अगलितोरुपयोधरा जलधरावलिः अप्रतिपालितस्वसमया समयात् जगतीधरम् ।,स्फुरदधीरतडिन्नयना मुहुः प्रियमिवागलितोरुपयोधरा । जलधरावलिरप्रतिपालितस्वसमया समयाञ्जगतीधरम् ।।२५।।,25
